,Latitude,Longitude,Cluster,03/27/2020,03/28/2020,03/29/2020,03/30/2020,03/31/2020,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,04/13/2020,04/14/2020,04/15/2020,04/16/2020,04/17/2020,04/18/2020,04/19/2020,04/20/2020,04/21/2020,04/22/2020,04/23/2020,04/24/2020,04/25/2020,04/26/2020,04/27/2020,04/28/2020,04/29/2020,04/30/2020,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,05/13/2020,05/14/2020,05/15/2020,05/16/2020,05/17/2020,05/18/2020,05/19/2020,05/20/2020,05/21/2020,05/22/2020,05/23/2020,05/24/2020,05/25/2020,05/26/2020,05/27/2020,05/28/2020,05/29/2020,05/30/2020,05/31/2020,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,06/13/2020,06/14/2020,06/15/2020,06/16/2020,06/17/2020,06/18/2020,06/19/2020,06/20/2020,06/21/2020,06/22/2020,06/23/2020,06/24/2020,06/25/2020,06/26/2020,06/27/2020,06/28/2020,06/29/2020,06/30/2020,07/01/2020
"Treze de Maio, SC",-28.5574415,-49.1447586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.244598220590312,14.122299110295156,28.244598220590312,28.244598220590312,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,42.366897330885465,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,42.366897330885465,42.366897330885465,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,56.489196441180624,70.61149555147578,98.8560937720661,98.8560937720661
"Trindade do Sul, RS",-27.5218951,-52.8986017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,17.23543605653223,51.706308169596696,51.706308169596696,51.706308169596696,51.706308169596696,68.94174422612892,155.11892450879006,224.06066873491898,224.06066873491898,224.06066873491898,224.06066873491898,275.7669769045157,293.0024129610479,293.0024129610479,293.0024129610479,293.0024129610479,379.17959324370906,379.17959324370906,379.17959324370906,448.12133746983795,620.4756980351602,620.4756980351602,672.182006204757,672.182006204757,741.1237504308858,741.1237504308858,792.8300586004825,792.8300586004825,827.3009307135471,827.3009307135471,827.3009307135471,965.1844191658048,982.419855222337,982.419855222337,982.419855222337,982.419855222337,982.419855222337,1016.8907273354016,1016.8907273354016,1034.126163391934,1034.126163391934,1051.361599448466,1068.5970355049983,1068.5970355049983,1068.5970355049983,1085.8324715615306,1085.8324715615306,1103.0679076180627,1120.303343674595,1137.538779731127,1137.538779731127,1137.538779731127,1154.7742157876594,1240.9513960703205
"Triunfo, RS",-29.9407972,-51.7191859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3854695646286137,3.3854695646286137,16.92734782314307,16.92734782314307,16.92734782314307,16.92734782314307,16.92734782314307,16.92734782314307,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,20.312817387771684,27.08375651702891,27.08375651702891,30.469226081657528,30.469226081657528,30.469226081657528,30.469226081657528,40.62563477554337,40.62563477554337,47.3965739048006,77.86579998645811,77.86579998645811,81.25126955108674,81.25126955108674,84.63673911571536,111.72049563274427,115.10596519737288,118.49143476200149,118.49143476200149,118.49143476200149,125.26237389125872,125.26237389125872,138.80425214977316,142.1897217144018,142.1897217144018,142.1897217144018,142.1897217144018,142.1897217144018,155.73159997291623,155.73159997291623,159.11706953754486,159.11706953754486,159.11706953754486,159.11706953754486,155.73159997291623,155.73159997291623,155.73159997291623,159.11706953754486,176.04441736068793,176.04441736068793,176.04441736068793,176.04441736068793,176.04441736068793,182.81535648994515,192.971765183831,189.5862956192024,196.3572347484596,196.3572347484596,196.3572347484596,213.28458257160267
"Trombudo Central, SC",-27.3040981,-49.79316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,13.58695652173913,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,27.17391304347826,40.76086956521739,40.76086956521739,40.76086956521739,40.76086956521739,40.76086956521739,40.76086956521739,40.76086956521739,40.76086956521739,40.76086956521739
"Três Arroios, RS",-27.4995057,-52.149354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48125937031484,37.48125937031484,37.48125937031484,37.48125937031484,37.48125937031484,37.48125937031484,37.48125937031484,37.48125937031484,37.48125937031484,37.48125937031484,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,112.44377811094452,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,149.92503748125935,187.4062968515742,187.4062968515742,187.4062968515742,187.4062968515742,224.88755622188904,224.88755622188904,224.88755622188904,224.88755622188904
"Três Barras do Paraná, PR",-25.4212699,-53.1837577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.305647840531561,8.305647840531561,8.305647840531561,8.305647840531561,8.305647840531561,8.305647840531561,8.305647840531561,8.305647840531561,24.916943521594682,24.916943521594682,33.222591362126245,33.222591362126245,41.52823920265781,41.52823920265781,41.52823920265781,41.52823920265781,66.44518272425249,66.44518272425249,66.44518272425249,74.75083056478405,74.75083056478405,74.75083056478405,74.75083056478405,74.75083056478405,74.75083056478405,74.75083056478405,74.75083056478405,74.75083056478405,91.36212624584716,91.36212624584716,91.36212624584716,107.9734219269103,116.27906976744185,116.27906976744185,116.27906976744185,124.58471760797342,124.58471760797342,124.58471760797342,124.58471760797342,124.58471760797342,124.58471760797342,124.58471760797342,124.58471760797342,124.58471760797342,124.58471760797342,132.89036544850498,132.89036544850498,141.19601328903656,149.5016611295681,149.5016611295681,149.5016611295681,174.41860465116278,191.0299003322259,191.0299003322259,191.0299003322259,191.0299003322259,199.33554817275746,199.33554817275746,257.4750830564784,257.4750830564784,257.4750830564784,340.531561461794,373.75415282392026
"Três Barras, SC",-26.105632,-50.319692,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.188067444876784,5.188067444876784,5.188067444876784,5.188067444876784,5.188067444876784,5.188067444876784,5.188067444876784,10.376134889753567,20.752269779507134,20.752269779507134,20.752269779507134,20.752269779507134,20.752269779507134,41.50453955901427,41.50453955901427,83.00907911802854,83.00907911802854,83.00907911802854,83.00907911802854,103.76134889753567,103.76134889753567,103.76134889753567,103.76134889753567,93.3852140077821,93.3852140077821,140.07782101167317,134.88975356679637,134.88975356679637,435.79766536964985,560.3112840466927,596.62775616083,627.7561608300908,627.7561608300908,881.9714656290531,690.0129701686122,715.9533073929961,731.5175097276265,741.89364461738,747.0817120622568,767.833981841764,767.833981841764,798.9623865110246,798.9623865110246,804.1504539559013,804.1504539559013,804.1504539559013,804.1504539559013,809.3385214007782,804.1504539559013,809.3385214007782,845.6549935149156,866.4072632944228,881.9714656290531,881.9714656290531,892.3476005188066,876.7833981841763,907.9118028534372,907.9118028534372,918.2879377431907,944.2282749675746,944.2282749675746,944.2282749675746,944.2282749675746,959.792477302205
"Três Cachoeiras, RS",-29.4521243,-49.9190608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.047317470370036,27.141952411110104,27.141952411110104,27.141952411110104,27.141952411110104,27.141952411110104,27.141952411110104,27.141952411110104,27.141952411110104,27.141952411110104,72.37853976296029,72.37853976296029,108.56780964444042,108.56780964444042,108.56780964444042,108.56780964444042,108.56780964444042,108.56780964444042,108.56780964444042,117.61512711481046,117.61512711481046,117.61512711481046,117.61512711481046,117.61512711481046,126.6624445851805,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,153.8043969962906,162.85171446666064,162.85171446666064,162.85171446666064,162.85171446666064,180.9463494074007,217.13561928888083,226.18293675925088,226.18293675925088,226.18293675925088,244.27757169999094,253.324889170361,271.41952411110105,307.6087939925812,307.6087939925812,343.79806387406137,343.79806387406137,361.8926988148014,361.8926988148014,370.94001628517145,398.0819686962816,416.1766036370217,425.2239211073917,425.2239211073917,425.2239211073917,488.5551433999819,488.5551433999819
"Três Coroas, RS",-29.5155023,-50.7770635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.543586109142452,3.543586109142452,3.543586109142452,7.087172218284904,7.087172218284904
"Três Forquilhas, RS",-29.5375482,-50.0650535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07823507601038,37.07823507601038,37.07823507601038,37.07823507601038,37.07823507601038,37.07823507601038,37.07823507601038,37.07823507601038,37.07823507601038,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,111.23470522803115,148.31294030404152,148.31294030404152,185.39117538005192,185.39117538005192,185.39117538005192,185.39117538005192,185.39117538005192,185.39117538005192,185.39117538005192
