,Latitude,Longitude,Cluster,03/27/2020,03/28/2020,03/29/2020,03/30/2020,03/31/2020,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,04/13/2020,04/14/2020,04/15/2020,04/16/2020,04/17/2020,04/18/2020,04/19/2020,04/20/2020,04/21/2020,04/22/2020,04/23/2020,04/24/2020,04/25/2020,04/26/2020,04/27/2020,04/28/2020,04/29/2020,04/30/2020,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,05/13/2020,05/14/2020,05/15/2020,05/16/2020,05/17/2020,05/18/2020,05/19/2020,05/20/2020,05/21/2020,05/22/2020,05/23/2020,05/24/2020,05/25/2020,05/26/2020,05/27/2020,05/28/2020,05/29/2020,05/30/2020,05/31/2020,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,06/13/2020,06/14/2020,06/15/2020,06/16/2020,06/17/2020,06/18/2020,06/19/2020,06/20/2020,06/21/2020,06/22/2020,06/23/2020,06/24/2020,06/25/2020,06/26/2020,06/27/2020,06/28/2020,06/29/2020,06/30/2020,07/01/2020
"Icó, CE",-6.4003992,-38.8575946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4701990649533947,1.4701990649533947,1.4701990649533947,1.4701990649533947,1.4701990649533947,1.4701990649533947,1.4701990649533947,1.4701990649533947,1.4701990649533947,2.9403981299067894,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184,4.410597194860184
"Ielmo Marinho, RN",-5.8227944,-35.551992999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26427429899753,7.26427429899753,7.26427429899753,7.26427429899753,7.26427429899753,7.26427429899753,7.26427429899753,7.26427429899753,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,14.52854859799506,7.26427429899753,7.26427429899753,7.26427429899753
"Igaci, AL",-9.537678,-36.637190999999994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Igaporã, BA",-13.7725318,-42.716844200000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Igaracy, PB",-7.1819802,-38.148739500000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Igarapé Grande, MA",-4.6621855000000005,-44.8546609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,8.833922261484098,17.667844522968196,17.667844522968196,17.667844522968196,17.667844522968196,17.667844522968196
"Igarapé do Meio, MA",-3.6397814,-45.18728370000001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0536784933342735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0536784933342735,7.0536784933342735,7.0536784933342735,7.0536784933342735,7.0536784933342735,7.0536784933342735,7.0536784933342735,7.0536784933342735,7.0536784933342735,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,14.107356986668547,21.16103548000282,21.16103548000282,21.16103548000282,28.214713973337094,28.214713973337094,28.214713973337094,28.214713973337094,28.214713973337094,28.214713973337094,28.214713973337094
"Igarassu, PE",-7.8354422999999995,-34.9061125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854562079662277,0.854562079662277,0.854562079662277,0.854562079662277,0.854562079662277,1.709124159324554,1.709124159324554,2.563686238986831,2.563686238986831,3.418248318649108,4.272810398311385,4.272810398311385,4.272810398311385,4.272810398311385,5.98193455763594,5.98193455763594,6.836496637298216,6.836496637298216,7.691058716960494,7.691058716960494,8.54562079662277,8.54562079662277,8.54562079662277,8.54562079662277,8.54562079662277,8.54562079662277,8.54562079662277,10.254744955947324,11.96386911527188,13.672993274596433,15.382117433920987,15.382117433920987,15.382117433920987,18.800365752570094,18.800365752570094,21.364051991556927,23.07317615088148,23.07317615088148,23.07317615088148,23.07317615088148,23.07317615088148,23.07317615088148,25.636862389868313,27.345986549192865,29.05511070851742,29.05511070851742,29.05511070851742,31.61879694750425,34.18248318649108,37.60073150514019,39.30985566446475,41.018979823789294,41.018979823789294,41.018979823789294,44.43722814243841,45.29179022210069,45.29179022210069,47.00091438142524,47.00091438142524,47.85547646108752,47.00091438142524,47.85547646108752,47.85547646108752,48.71003854074979,49.56460062041207,50.41916270007435,50.41916270007435,50.41916270007435,49.56460062041207,49.56460062041207,49.56460062041207,49.56460062041207,50.41916270007435,51.273724779736625,51.273724779736625,51.273724779736625,52.98284893906118,53.83741101872346,53.83741101872346,53.83741101872346,53.83741101872346,54.69197309838573,54.69197309838573
"Igrapiúna, BA",-13.821909699999997,-39.142343100000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5608649629517615,7.5608649629517615,7.5608649629517615,7.5608649629517615,7.5608649629517615,7.5608649629517615,7.5608649629517615,7.5608649629517615
"Igreja Nova, AL",-10.1267244,-36.658151000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,4.081799257112535,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,8.16359851422507,12.245397771337608,12.245397771337608,12.245397771337608
"Iguaracy, PE",-7.8363415,-37.5140407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,8.177952240758914,16.35590448151783,16.35590448151783,16.35590448151783,16.35590448151783
"Iguatu, CE",-6.361934,-39.29722329999999,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756287927569319,0.9756287927569319,0.9756287927569319,0.9756287927569319,1.9512575855138639,2.9268863782707957,2.9268863782707957,2.9268863782707957,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,3.9025151710277277,4.87814396378466,4.87814396378466,4.87814396378466,4.87814396378466,5.853772756541591,5.853772756541591,5.853772756541591,5.853772756541591,6.829401549298522,6.829401549298522,7.805030342055455,7.805030342055455,7.805030342055455,7.805030342055455,7.805030342055455,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,8.780659134812387,9.75628792756932,9.75628792756932,9.75628792756932,13.658803098597044,14.634431891353978,14.634431891353978,15.61006068411091,15.61006068411091,15.61006068411091,16.58568947686784,16.58568947686784,16.58568947686784,17.561318269624774,17.561318269624774,17.561318269624774,18.536947062381707,19.51257585513864,19.51257585513864,19.51257585513864,19.51257585513864,19.51257585513864,20.488204647895568,21.4638334406525,21.4638334406525,21.4638334406525,22.439462233409433,24.390719818923294,24.390719818923294,24.390719818923294,26.34197740443716,26.34197740443716,28.293234989951024,28.293234989951024,28.293234989951024
"Iguaí, BA",-14.752754000000001,-40.089417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.7494427106554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.715262297518205,3.715262297518205,3.715262297518205,3.715262297518205,3.715262297518205,3.715262297518205,3.715262297518205,3.715262297518205,3.715262297518205,3.715262297518205
