,Latitude,Longitude,Cluster,03/27/2020,03/28/2020,03/29/2020,03/30/2020,03/31/2020,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,04/13/2020,04/14/2020,04/15/2020,04/16/2020,04/17/2020,04/18/2020,04/19/2020,04/20/2020,04/21/2020,04/22/2020,04/23/2020,04/24/2020,04/25/2020,04/26/2020,04/27/2020,04/28/2020,04/29/2020,04/30/2020,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,05/13/2020,05/14/2020,05/15/2020,05/16/2020,05/17/2020,05/18/2020,05/19/2020,05/20/2020,05/21/2020,05/22/2020,05/23/2020,05/24/2020,05/25/2020,05/26/2020,05/27/2020,05/28/2020,05/29/2020,05/30/2020,05/31/2020,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,06/13/2020,06/14/2020,06/15/2020,06/16/2020,06/17/2020,06/18/2020,06/19/2020,06/20/2020,06/21/2020,06/22/2020,06/23/2020,06/24/2020,06/25/2020,06/26/2020,06/27/2020,06/28/2020,06/29/2020,06/30/2020,07/01/2020
"Aimorés, MG",-19.4917754,-41.0615603,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9734573052012556,7.946914610402511,7.946914610402511,7.946914610402511,7.946914610402511,11.920371915603766,11.920371915603766,19.86728652600628,15.893829220805022,15.893829220805022,15.893829220805022,27.814201136408787,27.814201136408787,39.73457305201256,59.60185957801883,59.60185957801883,63.57531688322009,63.57531688322009,67.54877418842135,67.54877418842135,71.5222314936226,71.5222314936226,71.5222314936226,75.49568879882386,75.49568879882386,83.44260340922636,83.44260340922636,99.33643263003138,99.33643263003138,99.33643263003138,147.01792029244646,210.59323717566653,226.48706639647156,230.46052370167283,230.46052370167283,230.46052370167283,234.4339810068741,234.4339810068741,230.46052370167283,230.46052370167283,230.46052370167283,230.46052370167283,230.46052370167283,230.46052370167283,238.40743831207533,246.35435292247786,254.30126753288036,258.2747248380816,258.2747248380816,262.24818214328286,262.24818214328286,282.11546866928916,301.98275519529545,317.87658441610046,321.8500417213017,321.8500417213017,321.8500417213017,321.8500417213017,337.74387094210675
"Aiuruoca, MG",-21.9759554,-44.6036637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alagoa, MG",-22.1697202,-44.6400042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alambari, SP",-23.550338,-47.897971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,16.59751037344398,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,49.79253112033195,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,66.39004149377593,82.98755186721992,82.98755186721992,82.98755186721992,82.98755186721992,82.98755186721992,82.98755186721992,82.98755186721992,82.98755186721992,82.98755186721992,82.98755186721992,99.5850622406639,99.5850622406639,99.5850622406639,99.5850622406639,99.5850622406639,99.5850622406639,116.1825726141079,149.37759336099586,149.37759336099586,149.37759336099586,149.37759336099586,149.37759336099586,149.37759336099586,149.37759336099586,215.76763485477179,232.3651452282158,232.3651452282158,265.5601659751037,265.5601659751037
"Albertina, MG",-20.66164,-43.784039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alegre, ES",-20.7625787,-41.5318886,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324026060364313,3.324026060364313,3.324026060364313,6.648052120728626,6.648052120728626,6.648052120728626,6.648052120728626,6.648052120728626,6.648052120728626,6.648052120728626,6.648052120728626,9.97207818109294,9.97207818109294,9.97207818109294,9.97207818109294,9.97207818109294,9.97207818109294,9.97207818109294,9.97207818109294,9.97207818109294,13.296104241457252,13.296104241457252,13.296104241457252,13.296104241457252,13.296104241457252,19.94415636218588,19.94415636218588,23.268182422550193,19.94415636218588,19.94415636218588,23.268182422550193,23.268182422550193,23.268182422550193,23.268182422550193,26.592208482914504,29.91623454327882,29.91623454327882,36.56428666400744,36.56428666400744,36.56428666400744,36.56428666400744,36.56428666400744,36.56428666400744,53.18441696582901,66.48052120728626,66.48052120728626,66.48052120728626,76.45259938837921,86.42467756947214,96.39675575056508,116.34091211275097,119.66493817311527,122.98896423347959,136.28506847493685,139.60909453530115,149.5811727163941,159.55325089748703,176.1733811993086,192.79351150113015,202.76558968222312,209.41364180295173,226.0337721047733,305.81039755351685,309.13442361388115,322.43052785533837,332.40260603643134,335.72663209679564,335.72663209679564,349.02273633825286,362.3188405797101,372.2909187608031,408.85520542481055
"Alfenas, MG",-21.4297405,-45.9479419,0,0.0,0.0,0.0,0.0,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,1.2500625031251562,2.5001250062503124,2.5001250062503124,2.5001250062503124,2.5001250062503124,2.5001250062503124,2.5001250062503124,2.5001250062503124,2.5001250062503124,2.5001250062503124,2.5001250062503124,3.750187509375469,3.750187509375469,3.750187509375469,3.750187509375469,3.750187509375469,7.500375018750938,7.500375018750938,7.500375018750938,7.500375018750938,7.500375018750938,7.500375018750938,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,8.750437521876094,10.00050002500125,11.250562528126405,13.75068753437672,13.75068753437672,13.75068753437672,13.75068753437672,13.75068753437672,13.75068753437672,15.000750037501875,16.25081254062703,18.750937546877342,18.750937546877342,18.750937546877342,18.750937546877342,18.750937546877342,21.251062553127657,21.251062553127657,21.251062553127657,21.251062553127657,21.251062553127657,21.251062553127657,22.50112505625281,22.50112505625281,22.50112505625281,22.50112505625281,22.50112505625281,22.50112505625281,22.50112505625281,22.50112505625281,22.50112505625281,21.251062553127657,23.75118755937797,23.75118755937797,27.50137506875344,30.00150007500375,31.251562578128908,38.75193759687984,42.50212510625531,48.75243762188109,52.502625131256565,52.502625131256565,56.25281264063203,61.25306265313265
"Alfredo Chaves, ES",-20.624970400000002,-40.75006690147988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.848845969454146,6.848845969454146,13.697691938908292,41.093075816724884,75.33730566399562,82.18615163344977,89.03499760290391,95.88384357235806,95.88384357235806,95.88384357235806,102.7326895418122,109.58153551126634,109.58153551126634,109.58153551126634,109.58153551126634,109.58153551126634,130.12807341962878,130.12807341962878,130.12807341962878,130.12807341962878,136.97691938908295,136.97691938908295,136.97691938908295,150.67461132799124,143.82576535853707,150.67461132799124,157.52345729744536,157.52345729744536,157.52345729744536,164.37230326689954,178.06999520580783,205.4653790836244,226.01191699198685,226.01191699198685,246.55845490034932,287.65153071707414,315.0469145948907,342.44229847270736,390.3842202588864,404.0819121977947,424.6284501061571,424.6284501061571,424.6284501061571,445.1749880145196,452.0238339839737,458.87267995342785,472.57037189233614,493.11690980069864,499.9657557701528,527.3611396479693,561.6053694952401,561.6053694952401,595.8495993425108,616.3961372508733,616.3961372508733,616.3961372508733,636.9426751592357,643.7915211286899,657.4892130675981,657.4892130675981,671.1869050065063,671.1869050065063,684.8845969454147,719.1288267926853,732.8265187315938,760.2219026094103,760.2219026094103,780.7684405177728,787.6172864872268,787.6172864872268,801.3149784261353,842.4080542428601,849.2569002123142,883.5011300595849,890.3499760290392,890.3499760290392,951.9895897541264,972.5361276624888,993.0826655708514,1013.6292034792137
"Alfredo Marcondes, SP",-21.9527,-51.413956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00384061449832,24.00384061449832,24.00384061449832,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,48.00768122899664,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,72.01152184349496,96.01536245799328,96.01536245799328,96.01536245799328,96.01536245799328,96.01536245799328,96.01536245799328,96.01536245799328,96.01536245799328,96.01536245799328,120.01920307249159,120.01920307249159,120.01920307249159
"Alfredo Vasconcelos, MG",-21.145833,-43.776389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,14.478065730418415,28.95613146083683,28.95613146083683,28.95613146083683,28.95613146083683,28.95613146083683,28.95613146083683,28.95613146083683,28.95613146083683,28.95613146083683,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,43.43419719125525,57.91226292167366
