,Latitude,Longitude,Cluster,03/27/2020,03/28/2020,03/29/2020,03/30/2020,03/31/2020,04/01/2020,04/02/2020,04/03/2020,04/04/2020,04/05/2020,04/06/2020,04/07/2020,04/08/2020,04/09/2020,04/10/2020,04/11/2020,04/12/2020,04/13/2020,04/14/2020,04/15/2020,04/16/2020,04/17/2020,04/18/2020,04/19/2020,04/20/2020,04/21/2020,04/22/2020,04/23/2020,04/24/2020,04/25/2020,04/26/2020,04/27/2020,04/28/2020,04/29/2020,04/30/2020,05/01/2020,05/02/2020,05/03/2020,05/04/2020,05/05/2020,05/06/2020,05/07/2020,05/08/2020,05/09/2020,05/10/2020,05/11/2020,05/12/2020,05/13/2020,05/14/2020,05/15/2020,05/16/2020,05/17/2020,05/18/2020,05/19/2020,05/20/2020,05/21/2020,05/22/2020,05/23/2020,05/24/2020,05/25/2020,05/26/2020,05/27/2020,05/28/2020,05/29/2020,05/30/2020,05/31/2020,06/01/2020,06/02/2020,06/03/2020,06/04/2020,06/05/2020,06/06/2020,06/07/2020,06/08/2020,06/09/2020,06/10/2020,06/11/2020,06/12/2020,06/13/2020,06/14/2020,06/15/2020,06/16/2020,06/17/2020,06/18/2020,06/19/2020,06/20/2020,06/21/2020,06/22/2020,06/23/2020,06/24/2020,06/25/2020,06/26/2020,06/27/2020,06/28/2020,06/29/2020,06/30/2020,07/01/2020
"Abaetetuba, PA",-1.721828,-48.878842999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6341234511534706,1.9023703534604117,3.8047407069208234,4.438864158074294,5.707111060381235,5.707111060381235,5.707111060381235,5.707111060381235,6.341234511534706,6.341234511534706,9.511851767302058,9.511851767302058,9.511851767302058,14.584839376529821,16.487209729990234,20.92607388806453,21.560197339217996,24.096691143831883,26.633184948445763,29.169678753059642,30.437925655366588,32.340296008826996,32.97441945998047,32.97441945998047,34.24266636228741,38.047407069208234,40.58390087382212,41.21802432497559,41.21802432497559,41.21802432497559,42.48627122728253,43.12039467843599,43.12039467843599,44.38864158074294,46.291011934203354,49.4616291899707,49.4616291899707,49.4616291899707,49.4616291899707,51.36399954343111,51.998122994584584,53.900493348044996,55.16874025035194,56.43698715265887,56.43698715265887,59.60760440842623,61.509974761886646,61.509974761886646,61.509974761886646,61.509974761886646,61.509974761886646,61.509974761886646,62.77822166419359,62.77822166419359
"Abel Figueiredo, PA",-4.953001,-48.3958485,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604,13.451708366962604
"Abreulândia, TO",-9.6221526,-49.1558343,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.774718883288095,38.774718883288095,38.774718883288095,38.774718883288095,38.774718883288095,38.774718883288095
"Acará, PA",-1.9613880000000001,-48.198704299999996,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7988523322120487,1.7988523322120487,1.7988523322120487,1.7988523322120487,1.7988523322120487,1.7988523322120487,1.7988523322120487,1.7988523322120487,1.7988523322120487,3.5977046644240973,3.5977046644240973,3.5977046644240973,3.5977046644240973,5.396556996636146,5.396556996636146,5.396556996636146,5.396556996636146,5.396556996636146,5.396556996636146,5.396556996636146,10.793113993272293,10.793113993272293,10.793113993272293,12.591966325484341,12.591966325484341,12.591966325484341,12.591966325484341,12.591966325484341,12.591966325484341,12.591966325484341,12.591966325484341,12.591966325484341,12.591966325484341,14.39081865769639,14.39081865769639,14.39081865769639,14.39081865769639,14.39081865769639,14.39081865769639,14.39081865769639,14.39081865769639,14.39081865769639,12.591966325484341,14.39081865769639,14.39081865769639,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844,16.18967098990844
"Acrelândia, AC",-10.075916699999999,-67.0526898,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.554798112218144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,6.554798112218144,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,13.109596224436288,19.664394336654432,19.664394336654432,19.664394336654432,19.664394336654432,19.664394336654432,19.664394336654432,19.664394336654432,19.664394336654432
"Afuá, PA",-0.1535664,-50.3879223,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099699117752053,5.099699117752053,5.099699117752053,5.099699117752053,5.099699117752053,5.099699117752053,5.099699117752053,5.099699117752053,5.099699117752053,7.649548676628078,7.649548676628078,7.649548676628078,7.649548676628078,7.649548676628078,7.649548676628078,7.649548676628078,7.649548676628078,7.649548676628078,7.649548676628078,12.74924779438013,7.649548676628078,7.649548676628078,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,10.199398235504106,12.74924779438013,12.74924779438013
"Aguiarnópolis, TO",-6.5600452,-47.4721189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,14.852220406950838,29.704440813901677,29.704440813901677,29.704440813901677,29.704440813901677,29.704440813901677,29.704440813901677,29.704440813901677,44.55666122085252,44.55666122085252,44.55666122085252,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335,59.40888162780335
"Alenquer, PA",-1.946229,-54.738355000000006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760904400500097,1.760904400500097,1.760904400500097,1.760904400500097,1.760904400500097,1.760904400500097,1.760904400500097,1.760904400500097,1.760904400500097,3.521808801000194,3.521808801000194,15.848139604500872,15.848139604500872,15.848139604500872,17.609044005000968,17.609044005000968,17.609044005000968,17.609044005000968,19.369948405501066,22.891757206501257,22.891757206501257,22.891757206501257,24.65266160700136,24.65266160700136,24.65266160700136,26.413566007501455,26.413566007501455,26.413566007501455,26.413566007501455,29.93537480850165,31.696279209001744,31.696279209001744,31.696279209001744,31.696279209001744,31.696279209001744,31.696279209001744,31.696279209001744,31.696279209001744
"Aliança do Tocantins, TO",-11.3055927,-48.940909600000005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Almas, TO",-11.568130900000002,-47.170280299999995,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.174344436569807,14.174344436569807
